Customer_ID,Customer_Name,Email,Phone,Gender,Age,City,State,Country,Pincode,Industry,Customer_Segment,Signup_Date,Last_Purchase_Date,Loyalty_Status,Validation_Status
CUST0314,Yash Choudhury,yash.choudhury14@novakart.in,9765612481,Male,46,Lucknow,Uttar Pradesh,India,226063,Financial Services,Wholesale,2025-07-14,2025-12-28,Platinum,Valid
CUST0315,Lakshmi Sharma,lakshmi.sharma90@yahoo.com,6634591123,Female,66,Coimbatore,Tamil Nadu,India,641093,Manufacturing,Retail,2025-02-24,2026-04-05,Platinum,Valid
CUST0316,Swati Pillai,swati.pillai97@yahoo.com,8316526693,Female,65,Bengaluru,Karnataka,India,560012,Healthcare,Wholesale,2025-10-03,2026-01-28,Platinum,Valid
CUST0317,Ramesh Shetty,ramesh.shetty16@yahoo.com,8215291086,Male,34,Jaipur,Rajasthan,India,302096,Corporate,Corporate,2025-12-31,2026-02-21,Silver,Valid
CUST0318,Pranav Joshi,pranav.joshi65@yahoo.com,8362620443,Male,65,Jaipur,Rajasthan,India,302041,Manufacturing,Corporate,2025-10-24,2026-02-18,Platinum,Valid
CUST0319,Aarav Pillai,aarav.pillai97@novakart.in,9941180053,Male,26,Kochi,Kerala,India,682055,Financial Services,Wholesale,2025-09-04,2025-09-27,Platinum,Valid
CUST0320,Rithvik Banerjee,rithvik.banerjee95@novakart.in,6924287572,Male,57,Delhi,Delhi,India,110050,IT Services,Wholesale,2024-05-25,2025-02-15,Platinum,Valid
CUST0321,Akash Patel,akash.patel56@outlook.com,8948562572,Male,26,Jaipur,Rajasthan,India,302016,Retail,Retail,2024-08-23,2025-02-26,Silver,Valid
CUST0322,Deepak Iyer,deepak.iyer24@novakart.in,6758777121,Male,28,Lucknow,Uttar Pradesh,India,226021,Corporate,Retail,2024-06-21,2025-11-23,Gold,Valid
CUST0323,Sunita Das,sunita.das77@gmail.com,6371504165,Female,60,Hyderabad,Telangana,India,500051,Retail,Retail,2025-04-16,2026-06-15,Silver,Valid
CUST0324,Swati Malhotra,swati.malhotra52@gmail.com,9592304501,Female,35,Indore,Madhya Pradesh,India,452021,Corporate,Corporate,2024-09-02,2025-10-15,Gold,Valid
CUST0325,Vihaan Saxena,vihaan.saxena46@novakart.in,7147649251,Male,31,Lucknow,Uttar Pradesh,India,226075,IT Services,Retail,2025-02-01,2026-06-03,Gold,Valid
CUST0326,Sunita Chawla,sunita.chawla57@novakart.in,9108573278,Female,45,Coimbatore,Tamil Nadu,India,641020,IT Services,Corporate,2024-03-22,2026-06-20,Gold,Valid
CUST0327,Ishita Rao,ishita.rao41@outlook.com,6810818661,Female,26,Jaipur,Rajasthan,India,302094,Financial Services,Wholesale,2024-09-16,2025-09-14,Platinum,Valid
CUST0328,Sunita Reddy,sunita.reddy94@gmail.com,9016459779,Female,67,Mysuru,Karnataka,India,570053,Corporate,Retail,2024-03-21,2026-04-24,Silver,Valid
CUST0329,Aishwarya Verma,aishwarya.verma60@gmail.com,9769749956,Female,45,Mangaluru,Karnataka,India,575021,Retail,Retail,2024-07-14,2024-11-05,Silver,Valid
CUST0330,Vivaan Saxena,vivaan.saxena93@yahoo.com,7147276012,Male,19,Chennai,Tamil Nadu,India,600099,IT Services,Corporate,2024-01-21,2026-06-19,Gold,Valid
CUST0331,Sunita Kumar,sunita.kumar16@novakart.in,9679984076,Female,30,Kochi,Kerala,India,682075,Healthcare,Wholesale,2025-11-25,2026-06-22,Platinum,Valid
CUST0332,Neha Nambiar,neha.nambiar83@novakart.in,9717957602,Female,21,Mangaluru,Karnataka,India,575034,IT Services,Corporate,2024-08-25,2026-01-26,Gold,Valid
CUST0333,Neeraj Choudhury,neeraj.choudhury26@novakart.in,9657293417,Male,56,Chennai,Tamil Nadu,India,600032,Healthcare,Retail,2025-05-18,2025-07-08,Silver,Valid
CUST0334,Divya Joshi,divya.joshi12@gmail.com,7280156193,Female,33,Hyderabad,Telangana,India,500081,E-Commerce,Retail,2024-12-14,2025-12-12,Gold,Valid
CUST0335,Pranav Das,pranav.das16@gmail.com,9119918081,Male,27,Pune,Maharashtra,India,411090,E-Commerce,Retail,2024-06-09,2026-06-24,Silver,Valid
CUST0336,Lakshmi Kulkarni,lakshmi.kulkarni29@gmail.com,7137603754,Female,66,Coimbatore,Tamil Nadu,India,641031,E-Commerce,Retail,2025-02-28,2025-08-31,Gold,Valid
CUST0337,Siddharth Menon,siddharth.menon27@yahoo.com,9785072081,Male,66,Delhi,Delhi,India,110053,Financial Services,Corporate,2024-06-17,2025-09-04,Gold,Valid
CUST0338,Vikrant Menon,vikrant.menon83@yahoo.com,8668455048,Male,20,Chennai,Tamil Nadu,India,600099,Manufacturing,Corporate,2024-07-29,2026-02-06,Gold,Valid
CUST0339,Lakshmi Gupta,lakshmi.gupta35@novakart.in,8628843188,Female,69,Mangaluru,Karnataka,India,575076,Corporate,Corporate,2024-01-24,2024-02-21,Platinum,Valid
CUST0340,Neha Shah,neha.shah74@novakart.in,8485101749,Female,67,Bengaluru,Karnataka,India,560068,Financial Services,Corporate,2025-08-18,2026-06-03,Silver,Valid
CUST0341,Tarun Joshi,tarun.joshi58@yahoo.com,8893571266,Male,36,Delhi,Delhi,India,110021,Corporate,Retail,2025-05-02,2025-08-19,Gold,Valid
CUST0342,Priya Gupta,priya.gupta43@novakart.in,9762282772,Female,61,Coimbatore,Tamil Nadu,India,641077,Corporate,Retail,2025-04-11,2025-12-09,Platinum,Valid
CUST0343,Yash Chatterjee,yash.chatterjee87@gmail.com,8940821545,Male,41,Mangaluru,Karnataka,India,575047,Financial Services,Corporate,2024-05-26,2024-10-18,Silver,Valid
CUST0344,Sneha Choudhury,sneha.choudhury33@yahoo.com,6851067949,Female,37,Jaipur,Rajasthan,India,302053,Financial Services,Corporate,2025-09-12,2025-11-18,Gold,Valid
CUST0345,Rajesh Malhotra,rajesh.malhotra29@novakart.in,9636580741,Male,47,Pune,Maharashtra,India,411013,Financial Services,Wholesale,2025-12-25,2026-03-14,Platinum,Valid
CUST0346,Rohan Shetty,rohan.shetty82@gmail.com,6182043397,Male,57,Delhi,Delhi,India,110078,IT Services,Wholesale,2025-08-26,2025-09-18,Gold,Valid
CUST0347,Ananya Mehta,ananya.mehta77@gmail.com,6182422412,Female,45,Mangaluru,Karnataka,India,575062,Retail,Wholesale,2025-09-21,2026-03-06,Silver,Valid
CUST0348,Vihaan Nambiar,vihaan.nambiar50@gmail.com,8610339937,Male,21,Coimbatore,Tamil Nadu,India,641074,E-Commerce,Corporate,2024-03-03,2025-01-22,Silver,Valid
CUST0349,Sonam Deshmukh,sonam.deshmukh91@novakart.in,8891382496,Female,22,Jaipur,Rajasthan,India,302020,Corporate,Wholesale,2024-05-25,2025-06-11,Platinum,Valid
CUST0350,Karthik Chatterjee,karthik.chatterjee15@novakart.in,7795014556,Male,45,Mangaluru,Karnataka,India,575093,Retail,Retail,2025-05-08,2025-09-24,Silver,Valid
CUST0351,Aishwarya Singh,aishwarya.singh84@yahoo.com,7891416128,Female,40,Mysuru,Karnataka,India,570065,Healthcare,Retail,2024-11-21,2025-11-06,Platinum,Valid
CUST0352,Smriti Nambiar,smriti.nambiar53@outlook.com,8020970026,Female,46,Kochi,Kerala,India,682060,Financial Services,Wholesale,2025-10-26,2026-04-10,Silver,Valid
CUST0353,Vihaan Das,vihaan.das55@gmail.com,8620175370,Male,70,Ahmedabad,Gujarat,India,380012,Manufacturing,Corporate,2025-01-01,2025-07-16,Platinum,Valid
CUST0354,Manav Trivedi,manav.trivedi56@novakart.in,7036149872,Male,63,Kolkata,West Bengal,India,700094,Manufacturing,Wholesale,2025-11-29,2026-05-02,Platinum,Valid
CUST0355,Aditya Agarwal,aditya.agarwal43@yahoo.com,8308948706,Male,26,Mumbai,Maharashtra,India,400051,E-Commerce,Corporate,2024-05-04,2026-03-31,Gold,Valid
CUST0356,Divya Gupta,divya.gupta16@yahoo.com,9506351903,Female,51,Nagpur,Maharashtra,India,440019,Corporate,Retail,2024-12-03,2025-10-17,Silver,Valid
CUST0357,Dev Sharma,dev.sharma85@gmail.com,8317350583,Male,48,Delhi,Delhi,India,110086,Financial Services,Wholesale,2024-04-07,2026-01-07,Gold,Valid
CUST0358,Sunita Verma,sunita.verma58@gmail.com,6207049611,Female,23,Mumbai,Maharashtra,India,400081,Financial Services,Retail,2025-01-25,2026-03-12,Gold,Valid
CUST0359,Abhinav Kumar,abhinav.kumar68@gmail.com,6507859311,Male,56,Bengaluru,Karnataka,India,560086,Healthcare,Wholesale,2024-07-17,2026-02-23,Silver,Valid
CUST0360,Rajesh Iyer,rajesh.iyer33@novakart.in,6249685498,Male,40,Chennai,Tamil Nadu,India,600028,Healthcare,Corporate,2024-12-17,2025-10-11,Gold,Valid
CUST0361,Ananya Banerjee,ananya.banerjee17@yahoo.com,6653331537,Female,55,Jaipur,Rajasthan,India,302086,Financial Services,Wholesale,2025-08-15,2026-05-31,Gold,Valid
CUST0362,Priyanka Joshi,priyanka.joshi68@gmail.com,9303379337,Female,44,Noida,Uttar Pradesh,India,201058,Corporate,Retail,2024-01-07,2025-01-12,Gold,Valid
CUST0363,Aditya Gupta,aditya.gupta47@yahoo.com,8003342342,Male,19,Noida,Uttar Pradesh,India,201080,Corporate,Retail,2024-01-23,2024-07-21,Silver,Valid
CUST0364,Meera Sharma,meera.sharma53@gmail.com,7552896112,Female,61,Chennai,Tamil Nadu,India,600034,IT Services,Retail,2025-12-12,2026-03-17,Platinum,Valid
CUST0365,Priyanka Deshmukh,priyanka.deshmukh88@gmail.com,8253042897,Female,58,Kolkata,West Bengal,India,700020,Healthcare,Corporate,2024-03-07,2024-08-25,Platinum,Valid
CUST0366,Smriti Das,smriti.das73@outlook.com,8877749690,Female,59,Kolkata,West Bengal,India,700038,Financial Services,Retail,2024-08-28,2025-10-07,Gold,Valid
CUST0367,Manav Deshmukh,manav.deshmukh42@outlook.com,6478539078,Male,42,Noida,Uttar Pradesh,India,201064,IT Services,Corporate,2025-02-22,2025-08-29,Gold,Valid
CUST0368,Tanvi Iyer,tanvi.iyer39@novakart.in,6488814311,Female,42,Delhi,Delhi,India,110056,Corporate,Retail,2024-12-07,2025-06-26,Platinum,Valid
CUST0369,Kavya Joshi,kavya.joshi34@outlook.com,8044566907,Female,65,Coimbatore,Tamil Nadu,India,641029,Corporate,Corporate,2024-08-02,2025-11-30,Silver,Valid
CUST0370,Ramesh Hegde,ramesh.hegde50@gmail.com,9377805292,Male,70,Mangaluru,Karnataka,India,575011,Financial Services,Corporate,2024-12-29,2025-12-11,Platinum,Valid
CUST0371,Abhinav Deshmukh,abhinav.deshmukh51@outlook.com,6225999966,Male,61,Kolkata,West Bengal,India,700060,IT Services,Retail,2024-07-11,2025-11-09,Platinum,Valid
CUST0372,Neeraj Agarwal,neeraj.agarwal21@outlook.com,7097023164,Male,46,Kolkata,West Bengal,India,700039,Healthcare,Corporate,2024-03-12,2025-06-20,Platinum,Valid
CUST0373,Kunal Banerjee,kunal.banerjee60@novakart.in,9716323467,Male,18,Pune,Maharashtra,India,411087,Healthcare,Wholesale,2024-07-26,2025-12-22,Gold,Valid
CUST0374,Kavya Shetty,kavya.shetty18@novakart.in,7859777901,Female,18,Mangaluru,Karnataka,India,575092,Manufacturing,Corporate,2025-12-29,2026-03-15,Gold,Valid
CUST0375,Priyanka Shah,priyanka.shah41@novakart.in,9762916032,Female,69,Mysuru,Karnataka,India,570090,Manufacturing,Wholesale,2024-03-09,2026-02-21,Gold,Valid
CUST0376,Amit Deshmukh,amit.deshmukh19@outlook.com,8672438070,Male,66,Delhi,Delhi,India,110091,Manufacturing,Wholesale,2025-04-17,2025-10-29,Platinum,Valid
CUST0377,Rekha Singh,rekha.singh42@gmail.com,8777118372,Female,30,Kochi,Kerala,India,682045,Financial Services,Retail,2024-01-19,2025-10-01,Silver,Valid
CUST0378,Sai Joshi,sai.joshi31@novakart.in,8275230837,Male,25,Mumbai,Maharashtra,India,400091,Manufacturing,Wholesale,2025-11-06,2026-06-23,Platinum,Valid
CUST0379,Sameer Nambiar,sameer.nambiar16@gmail.com,7533106005,Male,37,Kolkata,West Bengal,India,700097,Corporate,Wholesale,2024-04-08,2026-02-17,Silver,Valid
CUST0380,Yash Patel,yash.patel51@outlook.com,7866133155,Male,44,Pune,Maharashtra,India,411011,E-Commerce,Corporate,2024-01-13,2025-02-14,Platinum,Valid
CUST0381,Ramesh Kumar,ramesh.kumar93@outlook.com,7649718924,Male,22,Hyderabad,Telangana,India,500086,Manufacturing,Corporate,2025-02-01,2025-06-17,Platinum,Valid
CUST0382,Pooja Malhotra,pooja.malhotra95@outlook.com,9683890309,Female,66,Hyderabad,Telangana,India,500049,IT Services,Retail,2024-09-06,2026-06-02,Platinum,Valid
CUST0383,Arjun Rao,arjun.rao29@yahoo.com,7975245086,Male,41,Mangaluru,Karnataka,India,575013,E-Commerce,Retail,2024-12-16,2025-08-21,Platinum,Valid
CUST0384,Arjun Choudhury,arjun.choudhury87@yahoo.com,7701713023,Male,60,Chennai,Tamil Nadu,India,600021,Healthcare,Retail,2024-07-28,2025-03-26,Platinum,Valid
CUST0385,Ganesh Hegde,ganesh.hegde41@yahoo.com,8497347156,Male,47,Indore,Madhya Pradesh,India,452031,IT Services,Corporate,2025-06-01,2026-04-09,Gold,Valid
CUST0386,Smriti Rao,smriti.rao12@novakart.in,6498282467,Female,70,Mangaluru,Karnataka,India,575068,Healthcare,Corporate,2025-09-12,2026-05-16,Gold,Valid
CUST0387,Neeraj Rao,neeraj.rao34@yahoo.com,7728051292,Male,63,Lucknow,Uttar Pradesh,India,226072,IT Services,Corporate,2025-01-17,2026-02-14,Gold,Valid
CUST0388,Ishita Malhotra,ishita.malhotra25@gmail.com,7645875066,Female,55,Ahmedabad,Gujarat,India,380041,Financial Services,Corporate,2025-01-05,2025-02-02,Silver,Valid
CUST0389,Rithvik Chawla,rithvik.chawla42@yahoo.com,7011669183,Male,47,Nagpur,Maharashtra,India,440031,Manufacturing,Corporate,2024-11-05,2026-04-01,Gold,Valid
CUST0390,Sunita Joshi,sunita.joshi23@gmail.com,8243640270,Female,64,Hyderabad,Telangana,India,500018,Healthcare,Wholesale,2025-03-02,2026-01-31,Gold,Valid
CUST0391,Rekha Deshmukh,rekha.deshmukh27@yahoo.com,6793230234,Female,28,Nagpur,Maharashtra,India,440066,Retail,Wholesale,2025-10-13,2026-01-06,Platinum,Valid
CUST0392,Nikhil Reddy,nikhil.reddy53@gmail.com,9100409013,Male,42,Coimbatore,Tamil Nadu,India,641010,Healthcare,Corporate,2024-09-29,2026-02-08,Platinum,Valid
CUST0393,Smriti Mehta,smriti.mehta97@outlook.com,7566905510,Female,56,Jaipur,Rajasthan,India,302099,Financial Services,Corporate,2024-05-22,2024-06-17,Platinum,Valid
CUST0394,Pranav Nambiar,pranav.nambiar67@outlook.com,9863050505,Male,66,Jaipur,Rajasthan,India,302039,IT Services,Wholesale,2025-09-19,2025-10-30,Gold,Valid
CUST0395,Rashmi Choudhury,rashmi.choudhury59@gmail.com,7898027148,Female,48,Jaipur,Rajasthan,India,302031,IT Services,Corporate,2025-11-09,2026-03-27,Silver,Valid
CUST0396,Karthik Shetty,karthik.shetty23@gmail.com,7564347128,Male,28,Kochi,Kerala,India,682021,Financial Services,Wholesale,2024-08-17,2026-03-29,Gold,Valid
CUST0397,Neeraj Singh,neeraj.singh93@novakart.in,9334141115,Male,63,Kolkata,West Bengal,India,700024,Corporate,Wholesale,2024-11-16,2025-12-10,Gold,Valid
CUST0398,Manav Patel,manav.patel64@novakart.in,7899316087,Male,55,Noida,Uttar Pradesh,India,201028,IT Services,Corporate,2025-11-27,2026-03-23,Silver,Valid
CUST0399,Nikhil Rao,nikhil.rao86@gmail.com,6497374605,Male,65,Chennai,Tamil Nadu,India,600036,Manufacturing,Wholesale,2024-02-23,2026-04-27,Silver,Valid
CUST0400,Amit Hegde,amit.hegde12@yahoo.com,9566184438,Male,43,Indore,Madhya Pradesh,India,452022,Financial Services,Retail,2025-08-17,2025-09-13,Gold,Valid
CUST0401,Swati Malhotra,swati.malhotra99@novakart.in,7330591266,Female,28,Pune,Maharashtra,India,411017,IT Services,Retail,2024-07-02,2024-08-24,Gold,Valid
CUST0402,Rajesh Malhotra,rajesh.malhotra90@yahoo.com,6367492617,Male,39,Indore,Madhya Pradesh,India,452045,IT Services,Wholesale,2025-01-11,2025-01-22,Platinum,Valid
CUST0403,Ishan Reddy,ishan.reddy12@yahoo.com,9419267649,Male,25,Chennai,Tamil Nadu,India,600022,Manufacturing,Corporate,2025-07-04,2025-10-06,Silver,Valid
CUST0404,Lakshmi Sharma,lakshmi.sharma18@novakart.in,6312920875,Female,43,Hyderabad,Telangana,India,500015,Corporate,Retail,2025-10-30,2025-12-10,Platinum,Valid
CUST0405,Rithvik Saxena,rithvik.saxena74@gmail.com,7603408487,Male,66,Chennai,Tamil Nadu,India,600083,E-Commerce,Corporate,2025-06-19,2025-12-16,Platinum,Valid
CUST0406,Dev Bhat,dev.bhat34@gmail.com,7298395429,Male,70,Nagpur,Maharashtra,India,440019,E-Commerce,Wholesale,2025-01-25,2025-07-11,Gold,Valid
CUST0407,Swati Reddy,swati.reddy78@yahoo.com,8359892625,Female,34,Nagpur,Maharashtra,India,440058,Corporate,Retail,2024-03-20,2024-12-21,Platinum,Valid
CUST0408,Ishan Bhat,ishan.bhat91@outlook.com,8234016361,Male,53,Hyderabad,Telangana,India,500032,E-Commerce,Wholesale,2025-08-25,2026-05-02,Platinum,Valid
CUST0409,Tarun Nambiar,tarun.nambiar87@outlook.com,8625889679,Male,54,Chennai,Tamil Nadu,India,600043,Healthcare,Retail,2025-12-31,2026-02-08,Platinum,Valid
CUST0410,Siddharth Singh,siddharth.singh91@gmail.com,7967275784,Male,54,Mysuru,Karnataka,India,570064,Financial Services,Wholesale,2024-08-22,2025-06-30,Platinum,Valid
CUST0411,Manav Deshmukh,manav.deshmukh91@gmail.com,6290148706,Male,67,Coimbatore,Tamil Nadu,India,641027,Healthcare,Corporate,2025-12-02,2026-05-24,Gold,Valid
CUST0412,Vikrant Sharma,vikrant.sharma64@gmail.com,7890972832,Male,57,Delhi,Delhi,India,110056,E-Commerce,Retail,2024-02-22,2025-04-29,Platinum,Valid
CUST0413,Aditi Nair,aditi.nair96@outlook.com,6447443096,Female,41,Kolkata,West Bengal,India,700049,Financial Services,Wholesale,2024-02-06,2025-05-25,Platinum,Valid
CUST0414,Sneha Gupta,sneha.gupta48@outlook.com,7650167318,Female,18,Coimbatore,Tamil Nadu,India,641029,IT Services,Corporate,2024-01-08,2024-06-15,Silver,Valid
CUST0415,Neha Pillai,neha.pillai64@outlook.com,8177225605,Female,43,Kolkata,West Bengal,India,700024,Retail,Retail,2024-05-16,2025-06-24,Gold,Valid
CUST0416,Rekha Mehta,rekha.mehta71@yahoo.com,6678725686,Female,20,Chennai,Tamil Nadu,India,600024,Corporate,Retail,2024-06-08,2025-05-26,Silver,Valid
CUST0417,Karthik Patel,karthik.patel86@novakart.in,8471639282,Male,61,Ahmedabad,Gujarat,India,380045,Manufacturing,Retail,2024-09-10,2025-11-23,Gold,Valid
CUST0418,Deepak Nambiar,deepak.nambiar34@yahoo.com,7312604326,Male,68,Bengaluru,Karnataka,India,560088,Financial Services,Retail,2024-02-22,2025-03-17,Silver,Valid
CUST0419,Bhavna Joshi,bhavna.joshi38@yahoo.com,9041454563,Female,62,Noida,Uttar Pradesh,India,201016,Retail,Retail,2024-02-23,2025-12-30,Silver,Valid
CUST0420,Riya Joshi,riya.joshi65@gmail.com,8541108255,Female,48,Lucknow,Uttar Pradesh,India,226085,E-Commerce,Wholesale,2024-08-31,2026-06-27,Platinum,Valid
CUST0421,Riya Agarwal,riya.agarwal26@gmail.com,6933711895,Female,42,Mangaluru,Karnataka,India,575070,Manufacturing,Retail,2024-06-06,2024-07-20,Platinum,Valid
CUST0422,Vivaan Deshmukh,vivaan.deshmukh56@outlook.com,9176880294,Male,53,Chennai,Tamil Nadu,India,600047,Retail,Retail,2025-12-11,2026-01-28,Platinum,Valid
CUST0423,Divya Bhat,divya.bhat31@gmail.com,9694320293,Female,52,Bengaluru,Karnataka,India,560075,Manufacturing,Corporate,2025-06-21,2025-10-31,Platinum,Valid
CUST0424,Neha Joshi,neha.joshi31@gmail.com,8024240338,Female,63,Hyderabad,Telangana,India,500010,Manufacturing,Wholesale,2025-09-11,2026-03-18,Gold,Valid
CUST0425,Priya Nambiar,priya.nambiar62@yahoo.com,6053424089,Female,53,Hyderabad,Telangana,India,500098,E-Commerce,Corporate,2025-10-03,2026-01-16,Platinum,Valid
CUST0426,Neha Mehta,neha.mehta29@novakart.in,9527172722,Female,35,Kolkata,West Bengal,India,700082,Corporate,Corporate,2025-10-25,2026-01-05,Platinum,Valid
CUST0427,Manav Nair,manav.nair18@yahoo.com,9618209166,Male,29,Bengaluru,Karnataka,India,560024,Retail,Retail,2024-05-15,2025-01-24,Platinum,Valid
CUST0428,Pranav Rao,pranav.rao23@gmail.com,6327972457,Male,58,Chennai,Tamil Nadu,India,600041,Manufacturing,Retail,2024-09-30,2026-04-09,Platinum,Valid
CUST0429,Vihaan Shah,vihaan.shah23@outlook.com,7030366254,Male,20,Ahmedabad,Gujarat,India,380097,Manufacturing,Corporate,2024-04-25,2025-09-10,Platinum,Valid
CUST0430,Ishan Kumar,ishan.kumar55@outlook.com,8109226859,Male,24,Pune,Maharashtra,India,411096,Manufacturing,Corporate,2025-12-04,2026-02-19,Silver,Valid
CUST0431,Anushka Das,anushka.das94@novakart.in,6022526771,Female,24,Hyderabad,Telangana,India,500083,E-Commerce,Corporate,2024-05-28,2024-08-28,Platinum,Valid
CUST0432,Shreya Nair,shreya.nair73@outlook.com,9952366878,Female,67,Kochi,Kerala,India,682078,IT Services,Wholesale,2024-03-26,2025-11-10,Silver,Valid
CUST0433,Bhavna Agarwal,bhavna.agarwal99@yahoo.com,7058721055,Female,67,Chennai,Tamil Nadu,India,600047,Financial Services,Corporate,2025-07-18,2026-02-18,Silver,Valid
CUST0434,Aniket Shah,aniket.shah25@yahoo.com,9065019179,Male,32,Pune,Maharashtra,India,411013,Corporate,Retail,2024-03-21,2024-11-26,Gold,Valid
CUST0435,Aarav Agarwal,aarav.agarwal70@yahoo.com,8765704120,Male,70,Mumbai,Maharashtra,India,400087,Corporate,Retail,2024-01-12,2025-02-20,Platinum,Valid
CUST0436,Aishwarya Das,aishwarya.das83@outlook.com,9241862369,Female,47,Mumbai,Maharashtra,India,400038,Financial Services,Corporate,2025-07-26,2026-05-31,Silver,Valid
CUST0437,Ramesh Pillai,ramesh.pillai58@novakart.in,9341115950,Male,38,Ahmedabad,Gujarat,India,380046,Retail,Retail,2024-03-07,2024-10-09,Platinum,Valid
CUST0438,Manav Shetty,manav.shetty40@gmail.com,6970051405,Male,53,Mangaluru,Karnataka,India,575060,E-Commerce,Wholesale,2025-02-04,2026-02-03,Silver,Valid
CUST0439,Dev Mehta,dev.mehta74@gmail.com,9790422711,Male,44,Ahmedabad,Gujarat,India,380037,Corporate,Wholesale,2024-06-13,2025-11-08,Platinum,Valid
CUST0440,Swati Trivedi,swati.trivedi89@outlook.com,9339912971,Female,26,Bengaluru,Karnataka,India,560028,Financial Services,Corporate,2024-03-30,2025-08-22,Platinum,Valid
CUST0441,Ramesh Mehta,ramesh.mehta18@yahoo.com,6127474721,Male,28,Kochi,Kerala,India,682015,IT Services,Corporate,2025-02-22,2026-05-06,Gold,Valid
CUST0442,Suresh Gupta,suresh.gupta57@outlook.com,9409038021,Male,50,Mangaluru,Karnataka,India,575058,IT Services,Retail,2024-03-15,2024-10-29,Platinum,Valid
CUST0443,Swati Bhat,swati.bhat92@novakart.in,6121663651,Female,23,Noida,Uttar Pradesh,India,201053,Corporate,Wholesale,2025-12-20,2026-06-27,Gold,Valid
CUST0444,Meera Iyer,meera.iyer70@yahoo.com,6960567303,Female,47,Bengaluru,Karnataka,India,560097,E-Commerce,Corporate,2025-10-12,2026-01-10,Gold,Valid
CUST0445,Siddharth Reddy,siddharth.reddy67@outlook.com,8201654235,Male,35,Nagpur,Maharashtra,India,440071,Manufacturing,Corporate,2024-06-13,2026-05-27,Platinum,Valid
CUST0446,Anushka Choudhury,anushka.choudhury81@gmail.com,6992550272,Female,62,Kochi,Kerala,India,682050,IT Services,Retail,2024-09-26,2026-03-13,Platinum,Valid
CUST0447,Suresh Shah,suresh.shah14@gmail.com,9829635339,Male,26,Bengaluru,Karnataka,India,560057,E-Commerce,Corporate,2024-11-10,2026-04-08,Silver,Valid
CUST0448,Amit Malhotra,amit.malhotra55@outlook.com,8127652892,Male,47,Nagpur,Maharashtra,India,440058,Manufacturing,Corporate,2025-11-27,2026-03-18,Platinum,Valid
CUST0449,Lakshmi Chawla,lakshmi.chawla21@gmail.com,9179817890,Female,24,Mangaluru,Karnataka,India,575063,Financial Services,Retail,2025-04-10,2026-01-17,Silver,Valid
CUST0450,Meera Shetty,meera.shetty69@outlook.com,9053844446,Female,48,Ahmedabad,Gujarat,India,380010,Retail,Corporate,2024-01-27,2024-07-02,Silver,Valid
CUST0451,Bhavna Shah,bhavna.shah31@outlook.com,7863960962,Female,65,Indore,Madhya Pradesh,India,452032,Healthcare,Corporate,2024-06-11,2025-09-01,Gold,Valid
CUST0452,Dev Nambiar,dev.nambiar90@gmail.com,8825311060,Male,69,Chennai,Tamil Nadu,India,600013,Healthcare,Wholesale,2024-03-21,2025-10-27,Platinum,Valid
CUST0453,Ananya Hegde,ananya.hegde91@novakart.in,7343836404,Female,64,Delhi,Delhi,India,110028,Manufacturing,Wholesale,2025-08-16,2025-10-07,Silver,Valid
CUST0454,Ramesh Choudhury,ramesh.choudhury46@yahoo.com,6753617061,Male,56,Kochi,Kerala,India,682090,Manufacturing,Retail,2025-03-05,2025-09-13,Silver,Valid
CUST0456,Rithvik Choudhury,rithvik.choudhury78@gmail.com,7351305231,Male,25,Chennai,Tamil Nadu,India,600044,Corporate,Corporate,2024-04-04,2025-03-26,Gold,Valid
CUST0457,Swati Hegde,swati.hegde34@novakart.in,8619942376,Female,69,Jaipur,Rajasthan,India,302064,E-Commerce,Wholesale,2024-11-22,2025-03-12,Platinum,Valid
CUST0458,Rashmi Shetty,rashmi.shetty67@gmail.com,8964985601,Female,54,Pune,Maharashtra,India,411051,E-Commerce,Corporate,2024-09-08,2024-11-21,Silver,Valid
CUST0459,Kunal Gupta,kunal.gupta11@gmail.com,8379538164,Male,27,Kolkata,West Bengal,India,700077,Healthcare,Retail,2024-10-11,2026-06-25,Silver,Valid
CUST0460,Abhinav Bhat,abhinav.bhat35@outlook.com,9046117295,Male,66,Indore,Madhya Pradesh,India,452040,E-Commerce,Wholesale,2024-01-19,2025-11-08,Silver,Valid
CUST0461,Ramesh Joshi,ramesh.joshi14@novakart.in,6501716445,Male,26,Lucknow,Uttar Pradesh,India,226061,Financial Services,Retail,2024-11-16,2026-04-05,Platinum,Valid
CUST0462,Vikrant Joshi,vikrant.joshi92@novakart.in,8910300215,Male,62,Nagpur,Maharashtra,India,440038,Corporate,Retail,2025-01-12,2025-01-17,Silver,Valid
CUST0463,Rithvik Das,rithvik.das48@gmail.com,9422971252,Male,68,Nagpur,Maharashtra,India,440091,Retail,Corporate,2025-06-18,2026-03-15,Platinum,Valid
CUST0464,Deepak Bhat,deepak.bhat71@outlook.com,8158331170,Male,49,Kolkata,West Bengal,India,700011,IT Services,Wholesale,2025-01-29,2025-08-09,Silver,Valid
CUST0465,Meera Mehta,meera.mehta49@outlook.com,6235679836,Female,31,Kolkata,West Bengal,India,700018,Corporate,Corporate,2025-12-03,2026-02-19,Gold,Valid
